date,temperature,humidity,precip,precip_type,windspeed,sealevelpressure,conditions,year,month,quarter
2013-01-01,-6.8,36.9,0.0,rain,32.4,1023.9,Clear,2013,1,1
2013-01-02,-10.4,23.3,0.0,rain,39.6,1039.5,Clear,2013,1,1
2013-01-03,-9.7,29.9,0.0,rain,36.0,1043.6,Clear,2013,1,1
2013-01-04,-10.4,45.5,0.0,rain,10.8,1033.1,Clear,2013,1,1
2013-01-05,-7.6,37.6,0.0,rain,18.0,1029.0,Partially cloudy,2013,1,1
2013-01-06,-6.9,45.4,0.0,rain,18.0,1027.9,Clear,2013,1,1
2013-01-07,-6.9,53.4,0.0,rain,14.4,1025.4,Clear,2013,1,1
2013-01-08,-6.5,46.4,0.0,rain,36.0,1031.0,Clear,2013,1,1
2013-01-09,-6.8,38.9,0.0,rain,18.0,1030.8,Clear,2013,1,1
2013-01-10,-7.8,69.6,0.0,rain,14.4,1027.9,Partially cloudy,2013,1,1
2013-01-11,-3.9,74.6,0.0,rain,10.8,1024.2,Partially cloudy,2013,1,1
2013-01-12,-7.1,82.7,0.0,rain,7.2,1023.3,Clear,2013,1,1
2013-01-13,-3.4,78.5,0.0,rain,10.8,1024.7,Clear,2013,1,1
2013-01-14,-4.8,80.7,0.0,rain,18.0,1027.3,Partially cloudy,2013,1,1
2013-01-15,-4.7,80.7,0.0,rain,14.4,1026.4,Partially cloudy,2013,1,1
2013-01-16,-4.0,52.1,0.0,rain,21.6,1032.9,Clear,2013,1,1
2013-01-17,-3.5,41.4,0.0,rain,18.0,1037.2,Clear,2013,1,1
2013-01-18,-4.9,63.1,0.0,rain,10.8,1027.6,Clear,2013,1,1
2013-01-19,-2.2,57.3,0.0,rain,12.5,1029.5,Clear,2013,1,1
2013-01-20,-2.3,77.2,0.0,"rain,snow",10.8,1030.9,"Snow, Rain, Overcast",2013,1,1
2013-01-21,-1.5,76.6,0.0,rain,14.4,1029.0,Partially cloudy,2013,1,1
2013-01-22,-6.0,88.2,0.0,rain,10.8,1029.1,Partially cloudy,2013,1,1
2013-01-23,-5.1,89.5,0.0,rain,12.8,1019.6,Partially cloudy,2013,1,1
2013-01-24,-0.7,33.2,0.0,rain,36.0,1023.0,Clear,2013,1,1
2013-01-25,-6.6,51.0,0.0,rain,10.8,1024.0,Clear,2013,1,1
2013-01-26,-5.4,68.7,0.0,rain,14.4,1027.5,Clear,2013,1,1
2013-01-27,-4.6,84.8,0.0,rain,7.2,1027.9,Clear,2013,1,1
2013-01-28,-1.9,79.9,0.0,rain,10.8,1021.7,Partially cloudy,2013,1,1
2013-01-29,-4.2,93.7,0.0,rain,9.1,1025.6,Partially cloudy,2013,1,1
2013-01-30,-2.8,88.0,0.0,rain,10.8,1026.2,Overcast,2013,1,1
2013-01-31,-1.1,92.7,0.0,"rain,snow",14.4,1024.0,"Snow, Rain, Overcast",2013,1,1
2013-02-01,-1.0,50.6,0.0,rain,25.2,1028.2,Clear,2013,2,1
2013-02-02,-2.6,42.3,0.0,rain,10.8,1031.8,Partially cloudy,2013,2,1
2013-02-03,-2.6,88.6,0.0,"rain,snow",10.8,1021.1,"Snow, Rain, Partially cloudy",2013,2,1
2013-02-04,-2.9,52.6,0.0,rain,32.4,1028.4,Partially cloudy,2013,2,1
2013-02-05,-3.4,84.2,0.0,snow,10.8,1024.3,"Snow, Partially cloudy",2013,2,1
2013-02-06,-4.9,54.4,0.0,rain,43.2,1026.3,Clear,2013,2,1
2013-02-07,-9.2,27.1,0.0,rain,36.0,1038.2,Partially cloudy,2013,2,1
2013-02-08,-7.7,38.6,0.0,rain,18.0,1035.9,Partially cloudy,2013,2,1
2013-02-09,-5.1,53.5,0.0,rain,10.8,1026.0,Clear,2013,2,1
2013-02-10,-2.9,29.3,0.0,rain,21.6,1030.8,Partially cloudy,2013,2,1
2013-02-11,-4.5,49.2,0.0,rain,14.4,1032.8,Partially cloudy,2013,2,1
2013-02-12,-1.3,53.6,0.0,rain,25.2,1026.2,Clear,2013,2,1
2013-02-13,-2.3,74.6,0.0,rain,14.4,1022.0,Clear,2013,2,1
2013-02-14,0.1,33.7,0.0,rain,25.2,1026.6,Partially cloudy,2013,2,1
2013-02-15,-1.7,37.6,0.0,rain,21.6,1028.4,Clear,2013,2,1
2013-02-16,-1.6,61.2,0.0,rain,11.0,1022.3,Partially cloudy,2013,2,1
2013-02-17,1.2,53.7,0.0,rain,36.0,1020.4,Partially cloudy,2013,2,1
2013-02-18,-0.2,30.3,0.0,rain,21.6,1027.4,Partially cloudy,2013,2,1
2013-02-19,-3.0,28.1,0.0,rain,25.2,1029.8,Clear,2013,2,1
2013-02-20,-1.8,46.9,0.0,rain,10.8,1027.6,Clear,2013,2,1
2013-02-21,-1.9,73.5,0.0,rain,10.8,1028.3,Partially cloudy,2013,2,1
2013-02-22,0.8,37.0,0.0,rain,25.2,1029.7,Clear,2013,2,1
2013-02-23,0.8,40.1,0.0,rain,10.8,1027.7,Clear,2013,2,1
2013-02-24,0.7,56.8,0.0,rain,8.9,1026.1,Partially cloudy,2013,2,1
2013-02-25,-0.2,75.2,0.0,rain,10.8,1027.3,Partially cloudy,2013,2,1
2013-02-26,1.5,66.2,0.0,rain,14.4,1020.4,Clear,2013,2,1
2013-02-27,5.0,51.9,0.0,rain,18.0,1016.9,Clear,2013,2,1
2013-02-28,4.3,47.7,0.0,rain,50.4,1014.5,Partially cloudy,2013,2,1
2013-03-01,0.9,16.2,0.0,rain,57.6,1032.3,Clear,2013,3,1
2013-03-02,0.0,29.1,0.0,rain,14.4,1033.1,Partially cloudy,2013,3,1
2013-03-03,4.1,34.3,0.0,rain,18.0,1020.6,Clear,2013,3,1
2013-03-04,8.7,20.6,0.0,rain,25.2,1023.3,Clear,2013,3,1
2013-03-05,6.6,36.4,0.0,rain,14.4,1016.8,Clear,2013,3,1
2013-03-06,6.9,43.6,0.0,rain,14.4,1013.0,Clear,2013,3,1
2013-03-07,8.0,53.0,0.0,rain,14.4,1008.3,Clear,2013,3,1
2013-03-08,8.9,50.3,0.0,rain,28.8,1005.2,Partially cloudy,2013,3,1
2013-03-09,7.0,33.9,0.0,rain,57.6,1009.0,Partially cloudy,2013,3,1
2013-03-10,4.9,25.6,0.0,rain,21.6,1026.6,Clear,2013,3,1
2013-03-11,5.7,40.3,0.0,rain,18.0,1020.0,Clear,2013,3,1
2013-03-12,5.0,77.8,0.0,rain,10.8,1014.3,"Rain, Partially cloudy",2013,3,1
2013-03-13,3.5,34.6,0.0,rain,18.0,1028.4,Clear,2013,3,1
2013-03-14,3.3,59.3,0.0,rain,21.6,1027.8,Clear,2013,3,1
2013-03-15,5.1,65.0,0.0,rain,10.8,1020.4,Clear,2013,3,1
2013-03-16,8.5,58.4,0.0,rain,14.4,1022.6,Partially cloudy,2013,3,1
2013-03-17,8.8,65.0,0.0,rain,10.8,1008.3,Partially cloudy,2013,3,1
2013-03-18,8.0,32.0,0.0,rain,46.8,1006.6,Partially cloudy,2013,3,1
2013-03-19,2.1,76.8,0.0,rain,18.0,1014.2,"Rain, Partially cloudy",2013,3,1
2013-03-20,1.2,72.7,0.0,"rain,snow",18.0,1023.3,"Snow, Rain, Partially cloudy",2013,3,1
2013-03-21,3.9,62.7,0.0,rain,18.0,1011.0,Partially cloudy,2013,3,1
2013-03-22,6.0,43.1,0.0,rain,21.6,1017.2,Clear,2013,3,1
2013-03-23,4.3,50.3,0.0,rain,46.8,1014.2,Partially cloudy,2013,3,1
2013-03-24,4.4,24.5,0.0,rain,21.6,1022.2,Partially cloudy,2013,3,1
2013-03-25,4.8,44.7,0.0,rain,14.4,1021.3,Clear,2013,3,1
2013-03-26,7.2,53.5,0.0,rain,21.6,1013.7,Clear,2013,3,1
2013-03-27,11.0,47.1,0.0,rain,36.0,1010.3,Partially cloudy,2013,3,1
2013-03-28,8.4,20.3,0.0,rain,21.6,1021.0,Partially cloudy,2013,3,1
2013-03-29,5.6,46.6,0.0,rain,21.6,1021.9,Partially cloudy,2013,3,1
2013-03-30,5.7,51.0,0.0,rain,18.0,1022.5,Partially cloudy,2013,3,1
2013-03-31,5.4,79.7,0.0,rain,12.5,1019.2,Partially cloudy,2013,3,1
2013-04-01,10.3,45.8,0.0,rain,32.4,1016.7,Clear,2013,4,2
2013-04-02,9.9,41.6,0.0,rain,21.6,1017.5,Clear,2013,4,2
2013-04-03,11.0,45.9,0.0,rain,28.8,1012.0,Clear,2013,4,2
2013-04-04,8.4,54.9,0.0,rain,21.6,1014.5,"Rain, Overcast",2013,4,2
2013-04-05,8.8,58.1,0.0,rain,36.0,1018.1,"Rain, Partially cloudy",2013,4,2
2013-04-06,8.1,30.6,0.0,rain,25.2,1017.0,Clear,2013,4,2
2013-04-07,8.9,46.2,0.0,rain,28.8,1008.2,Partially cloudy,2013,4,2
2013-04-08,9.4,23.7,0.0,rain,43.2,1012.2,"Rain, Partially cloudy",2013,4,2
2013-04-09,8.8,22.7,0.0,rain,32.4,1019.5,Partially cloudy,2013,4,2
2013-04-10,8.7,23.2,0.0,rain,36.0,1019.5,Partially cloudy,2013,4,2
2013-04-11,10.7,20.2,0.0,rain,36.0,1018.3,Clear,2013,4,2
2013-04-12,14.0,28.6,0.0,rain,21.6,1012.7,Partially cloudy,2013,4,2
2013-04-13,16.5,35.5,0.0,rain,39.6,1004.2,Partially cloudy,2013,4,2
2013-04-14,11.9,21.9,0.0,rain,28.8,1010.4,Partially cloudy,2013,4,2
2013-04-15,12.5,42.5,0.0,rain,25.2,1003.4,Partially cloudy,2013,4,2
2013-04-16,13.9,39.5,0.0,rain,25.2,1006.5,Partially cloudy,2013,4,2
2013-04-17,11.4,39.7,0.0,rain,21.6,1011.5,Partially cloudy,2013,4,2
2013-04-18,10.6,16.4,0.0,rain,28.8,1022.4,Partially cloudy,2013,4,2
2013-04-19,6.9,53.6,0.0,rain,21.8,1024.4,Overcast,2013,4,2
2013-04-20,9.2,57.0,0.0,rain,21.6,1021.1,Partially cloudy,2013,4,2
2013-04-21,11.6,56.3,0.0,rain,21.6,1018.4,Partially cloudy,2013,4,2
2013-04-22,12.2,65.0,0.0,rain,18.0,1014.2,Partially cloudy,2013,4,2
2013-04-23,11.9,74.1,0.0,rain,18.0,1011.2,Clear,2013,4,2
2013-04-24,15.4,48.9,0.0,rain,36.0,1010.4,Clear,2013,4,2
2013-04-25,16.6,19.9,0.0,rain,36.0,1012.7,Clear,2013,4,2
2013-04-26,16.6,30.9,0.0,rain,18.0,1009.9,Partially cloudy,2013,4,2
2013-04-27,17.9,34.1,0.0,rain,18.0,1010.3,Partially cloudy,2013,4,2
2013-04-28,15.9,45.6,0.0,rain,36.0,1010.1,Partially cloudy,2013,4,2
2013-04-29,21.2,16.9,0.0,rain,39.6,1011.7,Clear,2013,4,2
2013-04-30,20.9,14.0,0.0,rain,18.0,1013.5,Clear,2013,4,2
2013-05-01,17.1,34.3,0.0,rain,25.2,1015.1,Partially cloudy,2013,5,2
2013-05-02,18.4,39.4,0.0,rain,21.6,1012.0,Partially cloudy,2013,5,2
2013-05-03,17.4,51.3,0.0,rain,18.0,1016.4,Partially cloudy,2013,5,2
2013-05-04,19.0,46.2,0.0,rain,25.2,1016.4,Partially cloudy,2013,5,2
2013-05-05,20.6,55.6,0.0,rain,14.4,1016.0,Partially cloudy,2013,5,2
2013-05-06,22.9,59.0,0.0,rain,18.0,1014.0,Partially cloudy,2013,5,2
2013-05-07,23.2,55.8,0.0,rain,18.0,1014.7,Partially cloudy,2013,5,2
2013-05-08,20.7,54.7,0.0,rain,18.0,1013.7,Partially cloudy,2013,5,2
2013-05-09,17.7,68.0,0.0,rain,14.4,1009.7,"Rain, Partially cloudy",2013,5,2
2013-05-10,21.4,44.6,0.0,rain,32.4,1001.5,Clear,2013,5,2
2013-05-11,23.5,29.9,0.0,rain,28.8,995.1,Clear,2013,5,2
2013-05-12,22.3,18.9,0.0,rain,18.0,999.5,Partially cloudy,2013,5,2
2013-05-13,20.8,40.5,0.0,rain,21.6,1002.0,Partially cloudy,2013,5,2
2013-05-14,24.6,26.1,0.0,rain,39.6,1007.3,Partially cloudy,2013,5,2
2013-05-15,22.1,38.3,0.0,rain,18.0,1015.6,Partially cloudy,2013,5,2
2013-05-16,21.0,49.6,0.0,rain,18.0,1016.6,Partially cloudy,2013,5,2
2013-05-17,20.5,59.4,0.0,rain,14.4,1011.7,Partially cloudy,2013,5,2
2013-05-18,20.8,64.2,0.0,rain,21.6,1006.2,Partially cloudy,2013,5,2
2013-05-19,20.5,46.6,0.0,rain,46.8,1000.3,Clear,2013,5,2
2013-05-20,21.7,22.6,0.0,rain,28.8,1000.7,Clear,2013,5,2
2013-05-21,23.0,43.3,0.0,rain,14.4,998.8,Partially cloudy,2013,5,2
2013-05-22,23.0,38.6,0.0,rain,21.6,1010.0,Partially cloudy,2013,5,2
2013-05-23,22.8,45.2,0.0,rain,14.4,1009.9,Partially cloudy,2013,5,2
2013-05-24,23.4,60.6,0.0,rain,18.0,1011.3,"Rain, Partially cloudy",2013,5,2
2013-05-25,24.2,54.4,0.0,rain,14.4,1010.4,Partially cloudy,2013,5,2
2013-05-26,20.7,78.8,0.0,rain,18.0,1008.4,Partially cloudy,2013,5,2
2013-05-27,19.7,77.9,0.0,rain,14.4,1007.4,"Rain, Partially cloudy",2013,5,2
2013-05-28,20.4,77.6,0.0,rain,18.0,1005.1,"Rain, Partially cloudy",2013,5,2
2013-05-29,25.1,21.3,0.0,rain,32.4,1008.7,Clear,2013,5,2
2013-05-30,25.9,35.4,0.0,rain,32.4,1005.9,Clear,2013,5,2
2013-05-31,25.2,49.4,0.0,rain,21.6,1002.4,Partially cloudy,2013,5,2
2013-06-01,25.2,42.4,0.0,rain,16.3,1005.9,Partially cloudy,2013,6,2
2013-06-02,22.2,68.0,0.0,rain,14.4,1004.8,Partially cloudy,2013,6,2
2013-06-03,26.0,52.6,0.0,rain,14.4,1004.5,Partially cloudy,2013,6,2
2013-06-04,21.1,73.2,0.0,rain,21.6,1011.3,Partially cloudy,2013,6,2
2013-06-05,19.0,91.0,0.0,rain,10.8,1011.9,"Rain, Overcast",2013,6,2
2013-06-06,19.4,91.9,0.0,rain,10.8,1010.1,Overcast,2013,6,2
2013-06-07,20.7,89.2,0.0,rain,18.0,1008.1,"Rain, Overcast",2013,6,2
2013-06-08,20.5,90.4,0.0,rain,10.8,1007.5,"Rain, Overcast",2013,6,2
2013-06-09,18.7,88.2,0.0,rain,28.8,1010.0,"Rain, Overcast",2013,6,2
2013-06-10,20.4,72.5,0.0,rain,14.4,1012.4,"Rain, Partially cloudy",2013,6,2
2013-06-11,21.0,69.6,0.0,rain,18.0,1008.2,"Rain, Partially cloudy",2013,6,2
2013-06-12,21.3,66.1,0.0,rain,14.4,1007.7,"Rain, Partially cloudy",2013,6,2
2013-06-13,24.1,60.2,0.0,rain,21.6,1007.9,Partially cloudy,2013,6,2
2013-06-14,25.9,45.5,0.0,rain,18.0,1007.8,Partially cloudy,2013,6,2
2013-06-15,25.5,54.0,0.0,rain,10.8,1006.7,Partially cloudy,2013,6,2
2013-06-16,22.8,77.7,0.0,rain,14.4,1003.3,"Rain, Partially cloudy",2013,6,2
2013-06-17,25.6,59.1,0.0,rain,18.0,1001.4,Partially cloudy,2013,6,2
2013-06-18,27.9,52.6,0.0,rain,21.6,997.3,Partially cloudy,2013,6,2
2013-06-19,29.2,46.8,0.0,rain,10.8,1002.1,Partially cloudy,2013,6,2
2013-06-20,27.4,54.9,0.0,rain,10.8,1006.5,Partially cloudy,2013,6,2
2013-06-21,26.3,59.0,0.0,rain,25.2,1009.0,Partially cloudy,2013,6,2
2013-06-22,21.4,83.3,0.0,rain,14.4,1008.2,"Rain, Partially cloudy",2013,6,2
2013-06-23,25.6,63.0,0.0,rain,14.4,1003.6,Partially cloudy,2013,6,2
2013-06-24,25.0,74.0,0.0,rain,21.6,1001.9,"Rain, Partially cloudy",2013,6,2
2013-06-25,22.4,88.7,0.0,rain,21.6,1000.2,"Rain, Partially cloudy",2013,6,2
2013-06-26,25.8,76.9,0.0,rain,21.6,996.9,Partially cloudy,2013,6,2
2013-06-27,27.8,60.9,0.0,rain,14.7,997.6,Partially cloudy,2013,6,2
2013-06-28,25.3,81.8,0.0,rain,18.0,1000.7,Partially cloudy,2013,6,2
2013-06-29,23.2,87.9,0.0,rain,10.8,1003.8,"Rain, Partially cloudy",2013,6,2
2013-06-30,25.3,85.1,0.0,rain,14.4,1003.4,Partially cloudy,2013,6,2
2013-07-01,24.9,87.1,0.0,rain,14.4,998.9,"Rain, Partially cloudy",2013,7,3
2013-07-02,28.8,54.9,0.0,rain,25.2,994.9,"Rain, Partially cloudy",2013,7,3
2013-07-03,30.4,52.9,0.0,rain,21.6,995.1,Partially cloudy,2013,7,3
2013-07-04,28.7,56.4,0.0,rain,21.6,993.9,Partially cloudy,2013,7,3
2013-07-05,29.2,51.4,0.0,rain,14.4,997.6,Clear,2013,7,3
2013-07-06,29.8,56.2,0.0,rain,21.6,1000.4,Partially cloudy,2013,7,3
2013-07-07,27.5,74.7,0.0,rain,21.6,999.9,"Rain, Partially cloudy",2013,7,3
2013-07-08,25.2,86.8,0.0,rain,21.6,1001.9,"Rain, Partially cloudy",2013,7,3
2013-07-09,24.3,91.9,0.0,rain,10.8,1002.9,"Rain, Partially cloudy",2013,7,3
2013-07-10,23.7,86.9,0.0,rain,18.0,1004.7,"Rain, Partially cloudy",2013,7,3
2013-07-11,25.0,76.7,0.0,rain,10.8,1005.6,Partially cloudy,2013,7,3
2013-07-12,26.5,76.8,0.0,rain,21.6,1005.4,Partially cloudy,2013,7,3
2013-07-13,27.4,75.3,0.0,rain,14.4,1006.5,Partially cloudy,2013,7,3
2013-07-14,26.5,75.0,0.0,rain,14.4,1007.2,Partially cloudy,2013,7,3
2013-07-15,24.3,94.0,0.0,rain,18.0,999.2,"Rain, Overcast",2013,7,3
2013-07-16,27.6,58.4,0.0,rain,21.6,999.4,Rain,2013,7,3
2013-07-17,26.9,61.9,0.0,rain,18.0,1004.8,Partially cloudy,2013,7,3
2013-07-18,25.6,81.8,0.0,rain,14.4,1004.3,Partially cloudy,2013,7,3
2013-07-19,26.5,74.1,0.0,rain,18.0,1002.0,Partially cloudy,2013,7,3
2013-07-20,27.9,63.2,0.0,rain,10.8,1003.6,Partially cloudy,2013,7,3
2013-07-21,27.4,68.5,0.0,rain,18.0,1004.5,Partially cloudy,2013,7,3
2013-07-22,26.8,67.2,0.0,rain,14.4,1003.8,Partially cloudy,2013,7,3
2013-07-23,27.1,59.6,0.0,rain,18.0,999.9,"Rain, Partially cloudy",2013,7,3
2013-07-24,30.0,52.8,0.0,rain,25.2,999.2,Partially cloudy,2013,7,3
2013-07-25,29.9,49.7,0.0,rain,18.0,1000.9,Partially cloudy,2013,7,3
2013-07-26,26.0,68.4,0.0,rain,14.4,1002.9,"Rain, Partially cloudy",2013,7,3
2013-07-27,24.9,87.2,0.0,rain,7.2,1000.4,Partially cloudy,2013,7,3
2013-07-28,30.0,58.9,0.0,rain,18.0,999.7,Partially cloudy,2013,7,3
2013-07-29,28.6,69.8,0.0,rain,18.0,999.5,"Rain, Partially cloudy",2013,7,3
2013-07-30,28.7,69.9,0.0,rain,14.4,997.2,Clear,2013,7,3
2013-07-31,26.5,71.5,0.0,rain,32.4,999.4,"Rain, Partially cloudy",2013,7,3
2013-08-01,23.3,82.4,0.0,rain,14.4,1003.1,"Rain, Partially cloudy",2013,8,3
2013-08-02,25.9,73.1,0.0,rain,14.4,1005.2,Partially cloudy,2013,8,3
2013-08-03,27.8,55.8,0.0,rain,18.0,1003.3,Partially cloudy,2013,8,3
2013-08-04,27.3,71.7,0.0,rain,37.9,999.7,Partially cloudy,2013,8,3
2013-08-05,26.1,70.8,0.0,rain,10.8,997.9,"Rain, Partially cloudy",2013,8,3
2013-08-06,28.6,78.2,0.0,rain,14.4,998.9,Partially cloudy,2013,8,3
2013-08-07,26.0,73.2,0.0,rain,28.8,1001.8,"Rain, Partially cloudy",2013,8,3
2013-08-08,28.0,62.9,0.0,rain,18.0,999.8,Partially cloudy,2013,8,3
2013-08-09,28.8,58.1,0.0,rain,14.4,1000.5,Clear,2013,8,3
2013-08-10,29.2,69.8,0.0,rain,14.4,1004.2,Partially cloudy,2013,8,3
2013-08-11,27.5,81.8,0.0,rain,18.0,1005.6,"Rain, Partially cloudy",2013,8,3
2013-08-12,26.6,77.7,0.0,rain,14.4,1004.7,"Rain, Partially cloudy",2013,8,3
2013-08-13,28.1,73.9,0.0,rain,21.9,1004.5,Partially cloudy,2013,8,3
2013-08-14,28.4,72.2,0.0,rain,18.0,1003.6,"Rain, Partially cloudy",2013,8,3
2013-08-15,29.5,75.3,0.0,rain,10.8,1002.3,Partially cloudy,2013,8,3
2013-08-16,28.4,83.1,0.0,rain,21.6,997.3,"Rain, Partially cloudy",2013,8,3
2013-08-17,31.0,44.8,0.0,rain,32.4,1000.5,Clear,2013,8,3
2013-08-18,28.3,46.1,0.0,rain,14.4,1007.6,Partially cloudy,2013,8,3
2013-08-19,27.5,49.8,0.0,rain,14.4,1009.8,Partially cloudy,2013,8,3
2013-08-20,26.1,70.6,0.0,rain,12.7,1008.8,Partially cloudy,2013,8,3
2013-08-21,26.2,70.6,0.0,rain,18.0,1007.6,"Rain, Partially cloudy",2013,8,3
2013-08-22,23.9,79.2,0.0,rain,10.8,1008.5,Rain,2013,8,3
2013-08-23,27.3,57.3,0.0,rain,18.7,1008.7,"Rain, Partially cloudy",2013,8,3
2013-08-24,26.9,53.2,0.0,rain,10.8,1008.8,Partially cloudy,2013,8,3
2013-08-25,27.2,54.8,0.0,rain,21.6,1006.3,Clear,2013,8,3
2013-08-26,27.2,57.7,0.0,rain,18.0,1005.3,Clear,2013,8,3
2013-08-27,24.4,72.6,0.0,rain,14.4,1007.1,Partially cloudy,2013,8,3
2013-08-28,23.4,82.8,0.0,rain,14.6,999.7,"Rain, Partially cloudy",2013,8,3
2013-08-29,24.8,48.4,0.0,rain,43.2,1002.2,Clear,2013,8,3
2013-08-30,23.0,42.5,0.0,rain,21.6,1011.5,Partially cloudy,2013,8,3
2013-08-31,23.2,48.0,0.0,rain,16.4,1011.1,Clear,2013,8,3
2013-09-01,23.1,56.0,0.0,rain,14.4,1011.7,Rain,2013,9,3
2013-09-02,22.2,62.7,0.0,rain,10.8,1015.4,Rain,2013,9,3
2013-09-03,22.7,69.1,0.0,rain,10.8,1016.0,Clear,2013,9,3
2013-09-04,20.4,81.6,0.0,rain,21.6,1015.9,"Rain, Partially cloudy",2013,9,3
2013-09-05,20.8,68.7,0.0,rain,18.0,1014.2,"Rain, Partially cloudy",2013,9,3
2013-09-06,21.0,69.8,0.0,rain,14.4,1015.9,"Rain, Partially cloudy",2013,9,3
2013-09-07,22.2,63.6,0.0,rain,14.4,1016.4,Partially cloudy,2013,9,3
2013-09-08,21.5,72.3,0.0,rain,18.0,1016.2,Partially cloudy,2013,9,3
2013-09-09,21.2,74.0,0.0,rain,18.0,1012.8,Rain,2013,9,3
2013-09-10,23.0,55.9,0.0,rain,18.0,1011.9,Partially cloudy,2013,9,3
2013-09-11,21.8,61.0,0.0,rain,21.6,1014.1,Partially cloudy,2013,9,3
2013-09-12,22.3,69.0,0.0,rain,18.0,1011.5,Clear,2013,9,3
2013-09-13,19.9,84.9,0.0,rain,18.0,1006.2,"Rain, Partially cloudy",2013,9,3
2013-09-14,23.3,60.2,0.0,rain,21.6,1008.1,"Rain, Partially cloudy",2013,9,3
2013-09-15,20.8,40.7,0.0,rain,14.4,1013.5,Partially cloudy,2013,9,3
2013-09-16,20.6,65.1,0.0,rain,14.4,1011.5,Partially cloudy,2013,9,3
2013-09-17,20.1,81.7,0.0,rain,10.8,1014.6,"Rain, Partially cloudy",2013,9,3
2013-09-18,21.5,81.1,0.0,rain,10.8,1018.6,"Rain, Partially cloudy",2013,9,3
2013-09-19,21.7,78.5,0.0,rain,14.4,1013.2,Rain,2013,9,3
2013-09-20,22.1,63.1,0.0,rain,18.0,1015.0,Partially cloudy,2013,9,3
2013-09-21,22.8,58.9,0.0,rain,18.0,1015.3,Partially cloudy,2013,9,3
2013-09-22,20.3,74.5,0.0,rain,10.8,1014.9,"Rain, Partially cloudy",2013,9,3
2013-09-23,16.3,63.9,0.0,rain,28.8,1018.0,"Rain, Partially cloudy",2013,9,3
2013-09-24,14.7,49.2,0.0,rain,14.4,1021.7,Partially cloudy,2013,9,3
2013-09-25,16.6,34.6,0.0,rain,25.2,1020.5,Clear,2013,9,3
2013-09-26,15.8,56.1,0.0,rain,10.8,1016.7,Clear,2013,9,3
2013-09-27,16.3,66.2,0.0,rain,10.8,1011.4,Clear,2013,9,3
2013-09-28,16.0,69.0,0.0,rain,10.8,1011.1,Clear,2013,9,3
2013-09-29,17.3,75.9,0.0,rain,10.8,1017.1,Partially cloudy,2013,9,3
2013-09-30,19.0,76.3,0.0,rain,14.4,1018.4,Partially cloudy,2013,9,3
2013-10-01,18.1,76.4,0.0,rain,21.6,1016.9,"Rain, Partially cloudy",2013,10,4
2013-10-02,16.5,51.4,0.0,rain,21.6,1020.7,Clear,2013,10,4
2013-10-03,15.0,65.5,0.0,rain,14.4,1018.0,Clear,2013,10,4
2013-10-04,16.3,73.3,0.0,rain,10.8,1014.1,Clear,2013,10,4
2013-10-05,17.1,74.6,0.0,rain,10.8,1019.2,Clear,2013,10,4
2013-10-06,16.2,82.7,0.0,rain,14.4,1022.3,Clear,2013,10,4
2013-10-07,18.4,59.3,0.0,rain,18.0,1022.2,Clear,2013,10,4
2013-10-08,17.0,59.3,0.0,rain,14.4,1019.7,Partially cloudy,2013,10,4
2013-10-09,14.9,74.6,0.0,rain,10.8,1010.9,Clear,2013,10,4
2013-10-10,17.0,49.7,0.0,rain,43.2,1010.7,Clear,2013,10,4
2013-10-11,14.9,49.7,0.0,rain,18.0,1015.2,Clear,2013,10,4
2013-10-12,15.6,56.6,0.0,rain,14.4,1017.9,Partially cloudy,2013,10,4
2013-10-13,15.1,65.8,0.0,rain,14.4,1018.6,"Rain, Partially cloudy",2013,10,4
2013-10-14,12.3,50.7,0.0,rain,25.4,1026.0,"Rain, Partially cloudy",2013,10,4
2013-10-15,9.5,37.4,0.0,rain,12.7,1030.5,Clear,2013,10,4
2013-10-16,10.9,47.5,0.0,rain,14.4,1025.5,Clear,2013,10,4
2013-10-17,10.6,61.5,0.0,rain,18.0,1026.1,Clear,2013,10,4
2013-10-18,11.1,66.3,0.0,rain,10.8,1024.8,Clear,2013,10,4
2013-10-19,14.2,40.7,0.0,rain,32.4,1025.2,Rain,2013,10,4
2013-10-20,12.5,38.6,0.0,rain,14.4,1024.9,Partially cloudy,2013,10,4
2013-10-21,10.9,57.2,0.0,rain,14.4,1023.0,Clear,2013,10,4
2013-10-22,10.9,66.7,0.0,rain,21.6,1021.9,Rain,2013,10,4
2013-10-23,10.0,37.3,0.0,rain,43.2,1022.2,Rain,2013,10,4
2013-10-24,10.5,29.2,0.0,rain,28.8,1026.7,Clear,2013,10,4
2013-10-25,11.7,38.1,0.0,rain,21.6,1027.1,Clear,2013,10,4
2013-10-26,9.5,47.8,0.0,rain,14.4,1022.5,Clear,2013,10,4
2013-10-27,8.5,66.4,0.0,rain,10.8,1017.7,Clear,2013,10,4
2013-10-28,10.3,66.5,0.0,rain,12.7,1019.5,Clear,2013,10,4
2013-10-29,10.0,48.3,0.0,rain,10.8,1027.6,Partially cloudy,2013,10,4
2013-10-30,7.7,59.9,0.0,rain,10.8,1027.9,Partially cloudy,2013,10,4
2013-10-31,7.9,65.1,0.0,rain,14.4,1027.4,Clear,2013,10,4
2013-11-01,8.1,71.7,0.0,rain,10.8,1026.2,Rain,2013,11,4
