datetime,Unnamed: 0,name,tempmax,tempmin,temp,humidity,precip,preciptype,snowdepth,windgust,windspeed,winddir,sealevelpressure,description,icon,年,月,日,季度
2020-03-12,802,Beijing,14.0,0.0,8.3,33.7,0.0,,0.0,36.4,21.8,28.6,1017.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,3,12,1
2020-03-15,805,Beijing,18.0,2.0,10.4,32.4,0.0,,0.0,43.2,21.6,57.0,1018.1,Clear conditions throughout the day.,clear-day,2020,3,15,1
2020-03-16,806,Beijing,12.2,-3.0,5.0,48.7,0.0,,0.0,33.1,10.8,135.7,1020.3,Partly cloudy throughout the day.,partly-cloudy-day,2020,3,16,1
2020-03-17,807,Beijing,22.0,-1.0,11.5,40.4,0.0,,0.0,25.2,21.6,204.9,1013.4,Clear conditions throughout the day.,clear-day,2020,3,17,1
2020-03-20,810,Beijing,25.0,3.0,13.8,29.0,0.0,,0.0,32.9,25.2,293.8,1005.5,Partly cloudy throughout the day.,partly-cloudy-day,2020,3,20,1
2020-03-21,811,Beijing,18.0,9.0,14.3,25.0,0.0,,0.0,36.0,18.0,146.2,1012.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,3,21,1
2020-03-22,812,Beijing,22.0,0.0,12.0,38.0,0.0,,0.0,37.4,23.1,203.8,1017.6,Clear conditions throughout the day.,clear-day,2020,3,22,1
2020-03-23,813,Beijing,22.0,4.0,12.8,36.5,0.0,,0.0,33.5,21.6,126.9,1019.1,Partly cloudy throughout the day.,partly-cloudy-day,2020,3,23,1
2020-03-24,814,Beijing,18.2,3.0,11.5,43.2,0.0,,0.0,32.4,14.4,111.8,1016.4,Partly cloudy throughout the day.,partly-cloudy-day,2020,3,24,1
2020-03-25,815,Beijing,21.0,10.0,16.0,50.1,0.0,,0.0,26.3,14.4,127.8,1010.3,Becoming cloudy in the afternoon.,partly-cloudy-day,2020,3,25,1
2020-03-28,818,Beijing,14.0,-2.0,6.7,27.4,0.0,,0.0,54.0,18.0,197.1,1026.1,Clear conditions throughout the day.,clear-day,2020,3,28,1
2020-03-29,819,Beijing,17.0,-1.0,8.9,39.3,0.0,,0.0,28.8,18.0,183.6,1019.1,Clearing in the afternoon.,partly-cloudy-day,2020,3,29,1
2020-03-30,820,Beijing,18.0,2.0,11.2,49.1,0.0,,0.0,29.0,16.3,182.1,1016.5,Partly cloudy throughout the day.,partly-cloudy-day,2020,3,30,1
2020-03-31,821,Beijing,19.0,7.0,13.1,53.6,0.0,,0.0,32.4,18.0,103.5,1016.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,3,31,1
2020-04-01,822,Beijing,16.0,9.0,12.4,17.5,0.0,,0.0,50.4,25.2,7.7,1025.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,1,2
2020-04-02,823,Beijing,21.0,2.0,12.6,31.6,0.0,,0.0,36.0,21.6,268.7,1022.4,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,2,2
2020-04-03,824,Beijing,25.0,3.0,15.3,27.5,0.0,,0.0,39.6,21.6,279.1,1019.9,Clear conditions throughout the day.,clear-day,2020,4,3,2
2020-04-04,825,Beijing,19.0,9.3,14.8,22.7,0.0,,0.0,46.8,28.8,139.6,1027.2,Clear conditions throughout the day.,clear-day,2020,4,4,2
2020-04-05,826,Beijing,18.0,1.0,11.0,37.2,0.0,,0.0,32.4,14.4,172.3,1025.3,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,5,2
2020-04-06,827,Beijing,24.0,5.0,14.8,40.6,0.0,,0.0,28.8,14.4,189.6,1016.9,Clearing in the afternoon.,partly-cloudy-day,2020,4,6,2
2020-04-07,828,Beijing,18.0,9.0,13.9,34.0,0.0,,0.0,28.8,21.6,166.2,1018.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,7,2
2020-04-08,829,Beijing,16.0,2.0,10.5,35.3,0.0,,0.0,28.8,14.6,129.9,1021.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,8,2
2020-04-09,830,Beijing,13.0,7.0,10.3,45.6,1.1,rain,0.0,25.2,14.4,207.3,1026.4,Partly cloudy throughout the day with rain clearing later.,precipitation,2020,4,9,2
2020-04-10,831,Beijing,18.0,4.4,11.7,43.9,0.0,,0.0,21.6,10.8,265.3,1028.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,10,2
2020-04-11,832,Beijing,24.0,4.0,14.5,28.9,0.0,,0.0,36.0,21.6,338.8,1022.8,Clear conditions throughout the day.,clear-day,2020,4,11,2
2020-04-12,833,Beijing,27.0,9.0,17.7,16.8,0.0,,0.0,34.3,16.3,29.0,1019.2,Clear conditions throughout the day.,clear-day,2020,4,12,2
2020-04-13,834,Beijing,27.0,4.0,16.0,31.7,0.0,,0.0,28.8,14.6,191.0,1016.7,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,13,2
2020-04-14,835,Beijing,27.0,6.0,17.3,41.6,0.0,,0.0,28.8,21.6,162.7,1010.4,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,14,2
2020-04-15,836,Beijing,24.1,12.0,18.3,45.9,0.0,,0.0,28.8,18.2,127.3,1007.7,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,15,2
2020-04-17,838,Beijing,21.0,10.0,16.2,42.6,0.0,,0.0,54.0,28.8,1.4,1014.5,Clear conditions throughout the day.,clear-day,2020,4,17,2
2020-04-18,839,Beijing,22.0,6.0,15.6,45.4,0.0,,0.0,32.4,10.8,133.5,1017.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,18,2
2020-04-23,844,Beijing,20.0,7.6,13.9,12.8,0.0,,0.0,46.8,28.8,306.5,1021.0,Clear conditions throughout the day.,clear-day,2020,4,23,2
2020-04-25,846,Beijing,22.0,12.0,17.6,18.6,0.0,,0.0,54.0,28.8,3.4,1014.0,Becoming cloudy in the afternoon.,partly-cloudy-day,2020,4,25,2
2020-04-26,847,Beijing,22.3,4.0,15.0,33.5,0.0,,0.0,39.6,14.4,31.7,1018.4,Partly cloudy throughout the day.,partly-cloudy-day,2020,4,26,2
2020-04-27,848,Beijing,25.0,4.0,15.9,41.4,0.0,,0.0,32.4,21.6,214.3,1020.4,Clear conditions throughout the day.,clear-day,2020,4,27,2
2020-04-28,849,Beijing,29.0,6.0,18.7,46.2,0.0,,0.0,32.4,18.0,190.6,1012.3,Clear conditions throughout the day.,clear-day,2020,4,28,2
2020-04-29,850,Beijing,27.7,12.0,21.5,44.3,0.0,,0.0,36.0,14.4,148.9,1007.4,Clear conditions throughout the day.,clear-day,2020,4,29,2
2020-04-30,851,Beijing,33.0,12.0,23.3,53.8,0.0,,0.0,28.8,18.0,158.6,1004.6,Clear conditions throughout the day.,clear-day,2020,4,30,2
2020-05-01,852,Beijing,34.0,16.0,25.8,57.4,0.0,,0.0,28.8,18.0,143.3,1002.0,Clear conditions throughout the day.,clear-day,2020,5,1,2
2020-05-02,853,Beijing,32.0,21.0,26.4,58.7,0.0,,0.0,36.0,21.6,148.6,1001.1,Clear conditions throughout the day.,clear-day,2020,5,2,2
2020-05-03,854,Beijing,25.0,19.0,21.5,69.9,0.0,,0.0,28.8,14.4,119.0,1005.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,5,3,2
2020-05-04,855,Beijing,20.0,11.7,16.7,67.4,0.0,,0.0,27.1,18.0,181.6,1015.5,Partly cloudy throughout the day.,partly-cloudy-day,2020,5,4,2
2020-05-05,856,Beijing,25.0,9.0,16.9,70.7,0.0,,0.0,28.8,18.0,176.1,1010.5,Becoming cloudy in the afternoon.,partly-cloudy-day,2020,5,5,2
2020-05-06,857,Beijing,25.0,14.8,20.1,62.8,0.0,,0.0,28.8,14.6,122.8,1013.4,Partly cloudy throughout the day.,partly-cloudy-day,2020,5,6,2
2020-05-07,858,Beijing,19.0,15.9,17.4,65.3,1.0,rain,0.0,25.2,10.8,99.5,1012.0,Partly cloudy throughout the day with late afternoon rain.,precipitation,2020,5,7,2
2020-05-09,860,Beijing,21.0,10.1,16.1,77.6,0.0,,0.0,18.0,14.4,205.4,1008.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,5,9,2
2020-05-13,864,Beijing,31.0,9.0,21.3,53.0,0.0,,0.0,43.2,21.6,180.3,1007.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,5,13,2
2020-05-14,865,Beijing,31.0,19.0,24.4,48.3,0.0,,0.0,36.0,21.6,148.6,1003.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,5,14,2
2020-05-15,866,Beijing,21.3,17.7,19.2,70.2,0.0,,0.0,36.0,14.4,131.0,1005.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,5,15,2
2020-05-16,867,Beijing,22.1,14.0,17.3,72.1,0.0,,0.0,25.2,14.4,106.5,1003.6,Clearing in the afternoon.,partly-cloudy-day,2020,5,16,2
2020-05-18,869,Beijing,28.0,9.0,19.8,32.3,0.0,,0.0,43.2,25.2,341.6,1003.9,Clear conditions throughout the day.,clear-day,2020,5,18,2
2020-05-19,870,Beijing,31.0,13.0,23.1,31.9,0.0,,0.0,39.6,21.6,342.8,1004.6,Clear conditions throughout the day.,clear-day,2020,5,19,2
2020-05-20,871,Beijing,31.0,16.0,23.6,45.3,5.0,rain,0.0,36.0,21.6,90.9,1006.3,Partly cloudy throughout the day with late afternoon rain.,precipitation,2020,5,20,2
2020-05-21,872,Beijing,22.9,16.0,19.3,68.6,18.1,rain,0.0,36.0,18.0,85.5,1005.9,Partly cloudy throughout the day with rain.,precipitation,2020,5,21,2
2020-05-22,873,Beijing,29.0,15.0,21.9,59.9,0.0,,0.0,32.4,25.2,243.4,1004.1,Partly cloudy throughout the day.,partly-cloudy-day,2020,5,22,2
2020-05-23,874,Beijing,26.0,15.0,20.8,57.9,1.7,rain,0.0,50.4,21.6,355.8,1007.5,Partly cloudy throughout the day with rain clearing later.,precipitation,2020,5,23,2
2020-05-24,875,Beijing,30.0,14.0,23.0,45.0,0.0,,0.0,32.4,14.4,320.5,1010.8,Partly cloudy throughout the day.,partly-cloudy-day,2020,5,24,2
2020-05-25,876,Beijing,23.0,16.0,19.7,56.3,1.0,rain,0.0,39.6,10.8,14.5,1010.4,Partly cloudy throughout the day with rain.,precipitation,2020,5,25,2
2020-05-26,877,Beijing,29.0,13.0,22.7,46.0,0.0,,0.0,36.0,28.8,223.2,1009.1,Clear conditions throughout the day.,clear-day,2020,5,26,2
2020-05-27,878,Beijing,29.3,19.1,24.1,35.3,0.2,rain,0.0,36.0,25.2,313.4,1006.7,Clear conditions throughout the day with early morning rain.,precipitation,2020,5,27,2
2020-05-28,879,Beijing,33.0,14.7,23.7,50.6,0.0,,0.0,39.6,18.0,143.7,1005.4,Clear conditions throughout the day.,clear-day,2020,5,28,2
2020-05-29,880,Beijing,29.0,17.0,23.5,57.8,0.0,,0.0,39.6,14.4,108.9,1006.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,5,29,2
2020-05-30,881,Beijing,32.0,18.0,23.6,62.2,2.1,rain,0.0,43.2,25.2,155.6,1008.9,Becoming cloudy in the afternoon with rain.,precipitation,2020,5,30,2
2020-06-02,884,Beijing,33.0,15.9,24.5,52.2,0.0,,0.0,57.6,21.8,188.9,1000.5,Clear conditions throughout the day.,clear-day,2020,6,2,2
2020-06-04,886,Beijing,32.0,16.0,25.2,33.6,0.0,,0.0,39.6,21.6,61.3,1002.8,Clear conditions throughout the day.,clear-day,2020,6,4,2
2020-06-05,887,Beijing,30.0,17.0,24.5,45.1,0.0,,0.0,32.4,18.0,137.2,1007.8,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,5,2
2020-06-06,888,Beijing,31.0,15.0,24.0,50.0,0.0,,0.0,28.8,18.0,124.9,1007.5,Clear conditions throughout the day.,clear-day,2020,6,6,2
2020-06-07,889,Beijing,36.0,17.0,27.1,48.5,0.0,,0.0,25.2,14.4,135.6,1004.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,7,2
2020-06-09,891,Beijing,28.0,23.0,25.8,58.4,0.0,,0.0,43.2,18.0,106.5,1009.9,Cloudy skies throughout the day.,overcast,2020,6,9,2
2020-06-10,892,Beijing,33.8,20.8,26.4,59.8,7.0,rain,0.0,25.2,16.3,171.6,1006.0,Becoming cloudy in the afternoon with morning rain.,precipitation,2020,6,10,2
2020-06-11,893,Beijing,30.3,20.0,25.0,62.9,0.0,,0.0,32.4,25.2,38.3,1004.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,11,2
2020-06-12,894,Beijing,34.0,21.0,27.4,50.8,0.0,,0.0,32.4,18.0,165.7,1002.1,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,12,2
2020-06-13,895,Beijing,33.0,23.0,28.2,48.9,0.0,,0.0,39.6,21.6,22.0,1001.4,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,13,2
2020-06-14,896,Beijing,36.0,21.0,29.3,26.2,0.0,,0.0,46.8,21.6,280.7,1007.3,Clear conditions throughout the day.,clear-day,2020,6,14,2
2020-06-15,897,Beijing,38.0,17.0,29.8,30.7,0.0,,0.0,25.2,14.4,190.8,1005.5,Becoming cloudy in the afternoon.,partly-cloudy-day,2020,6,15,2
2020-06-16,898,Beijing,37.0,22.0,29.2,36.3,0.0,,0.0,39.6,23.6,175.7,1004.4,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,16,2
2020-06-17,899,Beijing,32.0,22.0,27.1,43.1,0.0,,0.0,39.6,21.6,201.9,1002.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,17,2
2020-06-18,900,Beijing,32.0,21.0,25.6,53.7,7.0,rain,0.0,36.0,25.2,145.3,1003.8,Becoming cloudy in the afternoon with late afternoon rain.,precipitation,2020,6,18,2
2020-06-19,901,Beijing,34.0,19.0,27.0,50.9,0.1,rain,0.0,39.6,25.2,207.4,1006.3,Partly cloudy throughout the day with early morning rain.,precipitation,2020,6,19,2
2020-06-20,902,Beijing,33.0,22.3,28.8,48.4,0.0,,0.0,32.4,14.6,165.3,1004.1,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,20,2
2020-06-21,903,Beijing,36.0,25.0,30.4,46.4,0.0,,0.0,34.4,21.6,157.6,1002.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,21,2
2020-06-22,904,Beijing,34.0,24.5,29.0,51.2,0.0,,0.0,32.4,25.2,156.7,1003.3,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,22,2
2020-06-23,905,Beijing,31.0,22.0,25.9,65.3,0.0,,0.0,32.4,21.6,120.9,1003.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,23,2
2020-06-24,906,Beijing,30.0,20.8,24.8,65.5,2.0,rain,0.0,54.0,14.6,175.1,1003.0,Partly cloudy throughout the day with late afternoon rain.,precipitation,2020,6,24,2
2020-06-25,907,Beijing,28.1,19.0,23.1,78.1,15.5,rain,0.0,54.0,18.0,103.4,1002.5,Partly cloudy throughout the day with rain.,precipitation,2020,6,25,2
2020-06-26,908,Beijing,29.0,18.0,23.2,73.6,0.1,rain,0.0,28.8,10.8,145.3,1003.7,Partly cloudy throughout the day with morning rain.,precipitation,2020,6,26,2
2020-06-27,909,Beijing,33.0,22.0,27.3,64.2,0.0,,0.0,21.6,14.4,144.9,1004.3,Clear conditions throughout the day.,clear-day,2020,6,27,2
2020-06-28,910,Beijing,32.0,22.0,27.6,57.3,0.0,,0.0,21.6,11.0,160.2,1005.0,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,28,2
2020-06-29,911,Beijing,28.0,22.0,25.0,64.2,0.0,,0.0,21.6,14.4,22.8,1001.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,6,29,2
2020-06-30,912,Beijing,35.0,21.9,28.2,48.0,0.1,rain,0.0,25.2,14.4,245.2,1001.7,Partly cloudy throughout the day with early morning rain.,precipitation,2020,6,30,2
2020-07-01,913,Beijing,35.0,21.0,27.9,54.5,0.0,,0.0,28.8,18.0,107.5,1003.1,Becoming cloudy in the afternoon.,partly-cloudy-day,2020,7,1,3
2020-07-02,914,Beijing,29.0,21.0,25.3,69.9,0.0,,0.0,32.4,18.0,61.6,1007.5,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,2,3
2020-07-03,915,Beijing,27.4,21.0,23.9,77.2,1.0,rain,0.0,28.8,14.4,104.6,1009.2,Partly cloudy throughout the day with early morning rain.,precipitation,2020,7,3,3
2020-07-04,916,Beijing,30.0,20.0,25.4,68.3,0.0,,0.0,25.2,18.0,197.2,1004.4,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,4,3
2020-07-05,917,Beijing,33.0,22.0,25.7,69.4,0.0,,0.0,32.4,14.4,221.0,997.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,5,3
2020-07-06,918,Beijing,33.0,19.0,25.4,69.4,52.0,rain,0.0,50.4,10.8,10.9,998.3,Clear conditions throughout the day with late afternoon rain.,precipitation,2020,7,6,3
2020-07-07,919,Beijing,34.0,20.3,27.3,51.3,0.1,rain,0.0,50.4,18.0,24.2,1005.3,Clear conditions throughout the day with morning rain.,precipitation,2020,7,7,3
2020-07-08,920,Beijing,33.0,20.0,27.3,57.4,0.0,,0.0,25.2,21.6,147.5,1005.1,Becoming cloudy in the afternoon.,partly-cloudy-day,2020,7,8,3
2020-07-13,925,Beijing,31.0,22.0,25.4,75.9,0.0,,0.0,36.0,14.4,96.3,1006.9,Clear conditions throughout the day.,clear-day,2020,7,13,3
2020-07-14,926,Beijing,33.0,20.0,27.0,65.3,0.0,,0.0,36.0,14.4,240.5,1006.1,Clear conditions throughout the day.,clear-day,2020,7,14,3
2020-07-15,927,Beijing,35.0,21.0,28.5,60.9,0.0,,0.0,25.2,14.6,204.3,1003.7,Clear conditions throughout the day.,clear-day,2020,7,15,3
2020-07-16,928,Beijing,34.0,22.0,28.6,63.5,0.0,,0.0,27.1,18.0,180.6,1002.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,16,3
2020-07-17,929,Beijing,30.0,21.6,27.0,70.1,20.0,rain,0.0,28.8,21.6,195.4,1003.3,Partly cloudy throughout the day with late afternoon rain.,precipitation,2020,7,17,3
2020-07-19,931,Beijing,34.0,20.0,25.9,68.9,0.0,,0.0,25.2,10.8,9.4,1002.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,19,3
2020-07-20,932,Beijing,35.0,19.0,27.2,65.9,0.0,,0.0,25.2,10.8,189.9,1004.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,20,3
2020-07-21,933,Beijing,34.0,24.0,29.0,56.8,0.0,,0.0,28.8,18.0,170.9,1007.7,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,21,3
2020-07-22,934,Beijing,33.0,22.0,27.6,60.4,0.0,,0.0,28.8,14.4,126.9,1006.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,22,3
2020-07-23,935,Beijing,33.0,20.0,27.6,58.3,0.0,,0.0,28.8,10.8,121.8,1007.5,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,23,3
2020-07-24,936,Beijing,38.0,22.0,31.0,48.6,0.0,,0.0,23.5,14.4,254.8,1006.8,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,24,3
2020-07-25,937,Beijing,34.0,22.0,28.7,56.2,0.0,,0.0,25.2,7.4,182.3,1004.3,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,25,3
2020-07-26,938,Beijing,29.0,21.0,23.9,74.2,1.2,rain,0.0,46.8,28.8,202.6,1005.9,Partly cloudy throughout the day with rain.,precipitation,2020,7,26,3
2020-07-30,942,Beijing,34.0,24.0,28.7,75.2,0.0,,0.0,25.2,14.4,161.4,1008.3,Partly cloudy throughout the day.,partly-cloudy-day,2020,7,30,3
2020-07-31,943,Beijing,33.0,23.0,27.3,79.1,0.3,rain,0.0,39.6,20.0,160.2,1007.0,Clear conditions throughout the day with rain.,precipitation,2020,7,31,3
2020-08-03,946,Beijing,36.6,22.0,29.4,60.4,0.0,,0.0,25.7,21.6,292.7,1000.2,Clearing in the afternoon.,partly-cloudy-day,2020,8,3,3
2020-08-04,947,Beijing,37.0,22.0,29.6,59.9,0.0,,0.0,18.0,10.8,84.5,1002.8,Partly cloudy throughout the day.,partly-cloudy-day,2020,8,4,3
2020-08-05,948,Beijing,30.0,24.0,26.4,79.3,14.0,rain,0.0,39.6,21.6,7.7,1006.0,Partly cloudy throughout the day with afternoon rain.,precipitation,2020,8,5,3
2020-08-06,949,Beijing,32.0,22.0,27.5,76.8,0.1,rain,0.0,18.0,10.8,63.2,1006.4,Partly cloudy throughout the day with morning rain.,precipitation,2020,8,6,3
2020-08-07,950,Beijing,33.0,24.0,27.9,72.0,0.0,,0.0,25.2,10.8,112.1,1004.6,Clear conditions throughout the day.,clear-day,2020,8,7,3
2020-08-08,951,Beijing,31.0,22.0,26.9,69.0,0.0,,0.0,21.6,10.8,148.6,1000.1,Partly cloudy throughout the day.,partly-cloudy-day,2020,8,8,3
2020-08-09,952,Beijing,35.0,19.0,28.1,67.3,21.1,rain,0.0,50.4,14.6,193.6,997.0,Clear conditions throughout the day with rain.,precipitation,2020,8,9,3
2020-08-10,953,Beijing,33.0,20.0,26.3,71.1,0.1,rain,0.0,50.4,14.4,194.3,1000.2,Clear conditions throughout the day with early morning rain.,precipitation,2020,8,10,3
2020-08-11,954,Beijing,36.0,23.0,29.3,68.4,0.0,,0.0,36.0,10.8,161.5,1004.2,Becoming cloudy in the afternoon.,partly-cloudy-day,2020,8,11,3
2020-08-14,957,Beijing,34.0,24.0,29.3,74.4,0.0,,0.0,25.2,14.4,177.8,1000.1,Partly cloudy throughout the day.,partly-cloudy-day,2020,8,14,3
2020-08-19,962,Beijing,26.0,21.0,23.1,76.5,0.3,rain,0.0,39.6,14.4,33.1,1010.9,Cloudy skies throughout the day with early morning rain.,precipitation,2020,8,19,3
2020-08-20,963,Beijing,27.0,20.0,22.9,78.9,0.1,rain,0.0,18.0,14.4,178.1,1016.1,Partly cloudy throughout the day with morning rain.,precipitation,2020,8,20,3
2020-08-21,964,Beijing,29.0,17.8,23.3,71.6,0.0,,0.0,25.2,14.4,155.1,1016.4,Clear conditions throughout the day.,clear-day,2020,8,21,3
2020-08-22,965,Beijing,28.0,18.0,23.4,70.3,0.0,,0.0,25.2,18.0,178.1,1011.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,8,22,3
2020-08-23,966,Beijing,28.8,19.0,23.8,78.3,17.0,rain,0.0,25.2,18.0,145.3,1004.5,Partly cloudy throughout the day with late afternoon rain.,precipitation,2020,8,23,3
2020-08-24,967,Beijing,34.0,19.8,25.4,72.2,44.9,rain,0.0,32.4,21.6,325.6,999.5,Partly cloudy throughout the day with rain clearing later.,precipitation,2020,8,24,3
2020-08-25,968,Beijing,35.0,20.0,27.2,72.4,0.0,,0.0,25.2,10.8,64.8,1002.3,Partly cloudy throughout the day.,partly-cloudy-day,2020,8,25,3
2020-08-27,970,Beijing,30.9,22.0,26.3,74.1,0.0,,0.0,25.2,10.8,24.3,1000.4,Partly cloudy throughout the day.,partly-cloudy-day,2020,8,27,3
2020-08-28,971,Beijing,31.1,19.0,25.5,70.3,0.0,,0.0,25.2,12.7,177.0,1004.5,Clear conditions throughout the day.,clear-day,2020,8,28,3
2020-08-29,972,Beijing,30.0,22.0,26.0,79.0,0.0,,0.0,21.6,10.8,126.8,1008.7,Clear conditions throughout the day.,clear-day,2020,8,29,3
2020-08-30,973,Beijing,30.1,24.0,26.3,79.5,0.0,,0.0,21.6,10.8,123.2,1010.5,Partly cloudy throughout the day.,partly-cloudy-day,2020,8,30,3
2020-09-01,975,Beijing,34.0,18.0,24.4,64.2,2.3,rain,0.0,72.0,21.6,312.1,1008.1,Partly cloudy throughout the day with rain.,precipitation,2020,9,1,3
2020-09-02,976,Beijing,28.5,18.0,22.6,57.2,0.0,,0.0,72.0,21.6,334.9,1009.3,Partly cloudy throughout the day.,partly-cloudy-day,2020,9,2,3
2020-09-03,977,Beijing,29.0,16.0,21.8,53.0,0.0,,0.0,61.2,25.2,334.8,1007.2,Clear conditions throughout the day.,clear-day,2020,9,3,3
2020-09-04,978,Beijing,30.0,14.0,22.0,61.1,0.0,,0.0,36.0,18.0,220.0,1005.7,Clear conditions throughout the day.,clear-day,2020,9,4,3
2020-09-05,979,Beijing,31.0,16.0,23.3,64.6,0.0,,0.0,25.2,11.0,86.4,1006.4,Partly cloudy throughout the day.,partly-cloudy-day,2020,9,5,3
2020-09-06,980,Beijing,30.0,20.0,24.8,72.1,0.0,,0.0,18.0,10.8,99.6,1008.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,9,6,3
2020-09-07,981,Beijing,32.0,19.1,25.0,60.5,0.0,,0.0,28.8,25.2,1.3,1006.6,Clear conditions throughout the day.,clear-day,2020,9,7,3
2020-09-08,982,Beijing,31.0,18.0,25.2,51.4,0.0,,0.0,39.6,18.0,327.0,1009.8,Clear conditions throughout the day.,clear-day,2020,9,8,3
2020-09-09,983,Beijing,31.0,17.0,23.3,54.9,0.0,,0.0,39.6,14.4,350.8,1009.5,Clear conditions throughout the day.,clear-day,2020,9,9,3
2020-09-10,984,Beijing,24.0,17.0,21.2,62.9,0.1,rain,0.0,39.6,21.6,7.8,1009.9,Clear conditions throughout the day with afternoon rain.,precipitation,2020,9,10,3
2020-09-11,985,Beijing,25.0,18.0,22.0,64.7,0.2,rain,0.0,46.8,19.9,20.7,1014.9,Partly cloudy throughout the day with late afternoon rain.,precipitation,2020,9,11,3
2020-09-12,986,Beijing,26.3,18.0,21.8,70.1,2.0,rain,0.0,32.4,14.4,25.9,1019.8,Partly cloudy throughout the day with early morning rain.,precipitation,2020,9,12,3
2020-09-13,987,Beijing,27.4,17.0,22.3,73.8,0.0,,0.0,21.6,14.4,161.9,1017.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,9,13,3
2020-09-14,988,Beijing,27.0,20.0,22.7,77.2,0.1,rain,0.0,21.6,11.0,128.3,1014.1,Partly cloudy throughout the day with morning rain.,precipitation,2020,9,14,3
2020-09-17,991,Beijing,28.0,14.0,21.7,35.1,0.0,,0.0,46.8,25.2,297.8,1011.2,Clear conditions throughout the day.,clear-day,2020,9,17,3
2020-09-18,992,Beijing,28.0,11.0,19.4,52.7,0.0,,0.0,43.2,28.8,313.8,1013.3,Clear conditions throughout the day.,clear-day,2020,9,18,3
2020-09-19,993,Beijing,29.0,10.0,19.5,59.2,0.0,,0.0,28.8,14.4,9.6,1014.9,Clear conditions throughout the day.,clear-day,2020,9,19,3
2020-09-20,994,Beijing,27.0,13.0,21.0,44.7,0.0,,0.0,25.2,14.4,53.5,1018.2,Becoming cloudy in the afternoon.,partly-cloudy-day,2020,9,20,3
2020-09-21,995,Beijing,26.0,14.0,20.1,69.4,0.0,,0.0,18.0,10.8,119.7,1016.8,Partly cloudy throughout the day.,partly-cloudy-day,2020,9,21,3
2020-09-22,996,Beijing,27.0,15.0,20.8,61.2,0.0,,0.0,32.4,21.6,16.7,1017.9,Partly cloudy throughout the day.,partly-cloudy-day,2020,9,22,3
2020-09-25,999,Beijing,26.0,14.0,19.1,77.9,0.0,,0.0,18.0,10.8,128.3,1016.7,Clear conditions throughout the day.,clear-day,2020,9,25,3
2020-09-26,1000,Beijing,26.0,13.0,19.1,78.0,0.0,,0.0,18.0,10.8,159.4,1018.1,Clear conditions throughout the day.,clear-day,2020,9,26,3
2020-09-27,1001,Beijing,27.0,14.0,19.5,76.4,0.0,,0.0,21.6,14.4,183.3,1017.5,Clear conditions throughout the day.,clear-day,2020,9,27,3
2020-09-28,1002,Beijing,26.0,14.0,20.0,78.8,0.0,,0.0,21.6,14.4,191.0,1014.2,Clear conditions throughout the day.,clear-day,2020,9,28,3
